x,y,value
HUF,RON,0.763397899259561
HUF,DKK,0.754639504723337
HUF,BGN,0.756392742610613
HUF,CZK,0.773974719690395
HUF,AUD,0.594377792742808
HUF,NOK,0.542201110587034
HUF,NZD,0.534611102902822
HUF,HUF,1
HUF,CHF,0.522329756193881
HUF,GBP,0.531637400601574
HUF,CAD,0.541433882087648
HUF,KRW,0.450112792069425
HUF,ISK,0.553426501511818
HUF,CNY,0.406373847478155
HUF,ZAR,0.396991219450077
HUF,MXN,0.418563347909784
HUF,XPT,0.423766578083853
HUF,THB,0.418877392070376
HUF,MYR,0.377359996703642
HUF,INR,0.289600303648783
HUF,BRL,0.311407116320065
HUF,TWD,0.320066682949402
HUF,COP,0.283684770234786
HUF,JPY,0.251572811596113
HUF,CLP,0.280635792499752
HUF,PHP,0.294430510521868
HUF,ILS,0.262620252134072
HUF,RUB,0.245057612335462
HUF,IDR,0.212774006917142
HUF,TRY,0.226199069535276
HUF,PEN,0.166554222091195
HUF,HKD,0.0789334285552774
HUF,SAR,0.02497684571931
HUF,ARS,-0.0914034066562634
HUF,PKR,-0.145239546525212
CHF,XDR,0.843924062852577
CHF,ESP,0.852058435626898
CHF,DEM,0.851873318089678
CHF,FIM,0.852096025124175
CHF,MTL,0.852124269631116
CHF,PTE,0.852061952003935
CHF,NLG,0.852328926494333
CHF,ATS,0.851819851147646
CHF,EUR,0.852151679691113
CHF,SIT,0.852055499044428
CHF,SKK,0.852048146973306
CHF,CYP,0.852081588703484
CHF,BEF,0.852111199502832
CHF,LUF,0.852111199502832
CHF,FRF,0.852156136769409
CHF,IEP,0.852030662320385
CHF,ITL,0.852003809593863
CHF,GRD,0.85219718877447
CHF,EEK,0.852069293274205
CHF,SEK,0.650562286586762
CHF,SGD,0.54474065935934
CHF,HRK,0.612557068452223
CHF,PLN,0.572877865676635
CHF,RON,0.617632451285906
CHF,DKK,0.62551966462582
CHF,BGN,0.624860992978917
CHF,CZK,0.529329865803213
CHF,AUD,0.469688183799318
CHF,NOK,0.452811818415326
CHF,NZD,0.472339919703793
CHF,HUF,0.522329756193881
CHF,CHF,1
CHF,GBP,0.481417775655978
CHF,CAD,0.346784199542651
CHF,KRW,0.272343813637564
CHF,ISK,0.430839236349621
CHF,CNY,0.373007916078631
CHF,ZAR,0.178098080555213
CHF,MXN,0.149916397193323
CHF,XPT,0.311332378140017
CHF,THB,0.220774700764982
CHF,MYR,0.214567646017309
CHF,INR,0.200123628855375
CHF,BRL,0.116744483096358
CHF,TWD,0.233021728048629
CHF,COP,0.0804757937603326
CHF,JPY,0.583024164339157
CHF,CLP,0.121768998176654
CHF,PHP,0.0855159158288917
CHF,ILS,0.145002648672871
CHF,RUB,-0.00142398931745758
CHF,IDR,0.174080595076025
CHF,TRY,0.0622442243789396
CHF,PEN,0.0944677583432164
CHF,HKD,0.187938682395307
CHF,SAR,0.0750188504031598
CHF,ARS,0.101104999054183
CHF,PKR,-0.0808328492133449
GBP,XDR,0.733064682303488
GBP,ESP,0.564948558894177
GBP,DEM,0.56475890708534
GBP,FIM,0.564961775788551
GBP,MTL,0.564741819987206
GBP,PTE,0.564844142725656
GBP,NLG,0.564873602465675
GBP,ATS,0.564643905896996
GBP,EUR,0.564939291026811
GBP,SIT,0.564937834981313
GBP,SKK,0.564709807436631
GBP,CYP,0.564750548582225
GBP,BEF,0.564570970798078
GBP,LUF,0.564570970798078
GBP,FRF,0.564898574019197
GBP,IEP,0.564810483254897
GBP,ITL,0.564663728982879
GBP,GRD,0.564414761608569
GBP,EEK,0.564597346536214
GBP,SEK,0.584562359537538
GBP,SGD,0.698313540751788
GBP,HRK,0.508033138376775
GBP,PLN,0.579683296430815
GBP,RON,0.511565474631185
GBP,DKK,0.503928767569507
GBP,BGN,0.500337365531118
GBP,CZK,0.601176204004482
GBP,AUD,0.7140299515822
GBP,NOK,0.62205307581142
GBP,NZD,0.690557003001757
GBP,HUF,0.531637400601574
GBP,CHF,0.481417775655978
GBP,GBP,1
GBP,CAD,0.616312729622314
GBP,KRW,0.480569136555261
GBP,ISK,0.391293823140904
GBP,CNY,0.391921298196275
GBP,ZAR,0.41618984518323
GBP,MXN,0.444707193001893
GBP,XPT,0.428855176471029
GBP,THB,0.362787002211144
GBP,MYR,0.400888409262902
GBP,INR,0.366323836617397
GBP,BRL,0.314261955247208
GBP,TWD,0.241067101984947
GBP,COP,0.307966357835899
GBP,JPY,0.358146701348965
GBP,CLP,0.291813825130526
GBP,PHP,0.277854397052728
GBP,ILS,0.333250716878333
GBP,RUB,0.286436081438097
GBP,IDR,0.291954809375992
GBP,TRY,0.166166136601038
GBP,PEN,0.237678599193216
GBP,HKD,0.12304799760663
GBP,SAR,0.00533522568842543
GBP,ARS,-0.0664008956110788
GBP,PKR,-0.129844968732922
CAD,XDR,0.536480475749596
CAD,ESP,0.487283461641517
CAD,DEM,0.487382942022199
CAD,FIM,0.487376654705677
CAD,MTL,0.4872388146844
CAD,PTE,0.487031082745531
CAD,NLG,0.487102237334006
CAD,ATS,0.487081781200741
CAD,EUR,0.487241632850455
CAD,SIT,0.487180578612225
CAD,SKK,0.487238294180252
CAD,CYP,0.487038877146178
CAD,BEF,0.487216045185972
CAD,LUF,0.487216045185972
CAD,FRF,0.48719299030542
CAD,IEP,0.487247217275353
CAD,ITL,0.487067743101039
CAD,GRD,0.487069853585661
CAD,EEK,0.486850531272141
CAD,SEK,0.631666971633093
CAD,SGD,0.665528580334408
CAD,HRK,0.507045480662472
CAD,PLN,0.592018065131824
CAD,RON,0.491020427747516
CAD,DKK,0.484330243112483
CAD,BGN,0.482265134711443
CAD,CZK,0.565940411752568
CAD,AUD,0.764822941020191
CAD,NOK,0.706612351455745
CAD,NZD,0.707582198895501
CAD,HUF,0.541433882087648
CAD,CHF,0.346784199542651
CAD,GBP,0.616312729622314
CAD,CAD,1
CAD,KRW,0.576198743752355
CAD,ISK,0.405658218554077
CAD,CNY,0.386278051437868
CAD,ZAR,0.507456590488687
CAD,MXN,0.61106665536617
CAD,XPT,0.426019636407685
CAD,THB,0.438537794166283
CAD,MYR,0.517875044473755
CAD,INR,0.481514301611373
CAD,BRL,0.444126912456432
CAD,TWD,0.304856837878866
CAD,COP,0.468687634498835
CAD,JPY,0.0691408278817699
CAD,CLP,0.366568012633124
CAD,PHP,0.356737233195946
CAD,ILS,0.392323372460885
CAD,RUB,0.549925333594152
CAD,IDR,0.261406981589696
CAD,TRY,0.222692642081178
CAD,PEN,0.26246008222827
CAD,HKD,0.0991498722795186
CAD,SAR,0.0652331493256165
CAD,ARS,-0.141877719474501
CAD,PKR,-0.140208902482112
KRW,XDR,0.448844458091373
KRW,ESP,0.39083780484753
KRW,DEM,0.390466706535294
KRW,FIM,0.390555965540167
KRW,MTL,0.390518172683926
KRW,PTE,0.390753171458421
KRW,NLG,0.390418645798868
KRW,ATS,0.390295384093138
KRW,EUR,0.390413400090801
KRW,SIT,0.390118040183355
KRW,SKK,0.390469106499704
KRW,CYP,0.390467391931208
KRW,BEF,0.390395433863587
KRW,LUF,0.390395433863587
KRW,FRF,0.390406444133097
KRW,IEP,0.390305419095766
KRW,ITL,0.390703606216242
KRW,GRD,0.390053035113585
KRW,EEK,0.390096534183947
KRW,SEK,0.543305723592104
KRW,SGD,0.747654183177709
KRW,HRK,0.406734584106116
KRW,PLN,0.468470223653635
KRW,RON,0.408124933314696
KRW,DKK,0.386220221658252
KRW,BGN,0.384876034789004
KRW,CZK,0.477250828606911
KRW,AUD,0.65831911662499
KRW,NOK,0.590742043145044
KRW,NZD,0.596896047841585
KRW,HUF,0.450112792069425
KRW,CHF,0.272343813637564
KRW,GBP,0.480569136555261
KRW,CAD,0.576198743752355
KRW,KRW,1
KRW,ISK,0.298426848537062
KRW,CNY,0.502192448634393
KRW,ZAR,0.543343295215675
KRW,MXN,0.607862508224874
KRW,XPT,0.453668524881296
KRW,THB,0.509614052433127
KRW,MYR,0.471611887082296
KRW,INR,0.464840287427412
KRW,BRL,0.435544876241423
KRW,TWD,0.614311620924442
KRW,COP,0.464927439611798
KRW,JPY,0.0300087193633479
KRW,CLP,0.443147779632888
KRW,PHP,0.419404327983649
KRW,ILS,0.363332317712357
KRW,RUB,0.524623949060959
KRW,IDR,0.324634040935094
KRW,TRY,0.286444703858776
KRW,PEN,0.276842194434768
KRW,HKD,0.0422243465730716
KRW,SAR,-0.0266835621143535
KRW,ARS,-0.148307068659373
KRW,PKR,-0.178400624277531
ISK,XDR,0.530562286697923
ISK,ESP,0.549834294739947
ISK,DEM,0.549598430978383
ISK,FIM,0.549692118631192
ISK,MTL,0.549747661082395
ISK,PTE,0.549455911791171
ISK,NLG,0.549544880877664
ISK,ATS,0.549736234885691
ISK,EUR,0.549711718804835
ISK,SIT,0.549815104850574
ISK,SKK,0.54960341869198
ISK,CYP,0.549746887520319
ISK,BEF,0.549482861032987
ISK,LUF,0.549482861032987
ISK,FRF,0.549621082785351
ISK,IEP,0.54965660022595
ISK,ITL,0.549654279059913
ISK,GRD,0.54962071429353
ISK,EEK,0.549466637113662
ISK,SEK,0.46480842085666
ISK,SGD,0.436498973029226
ISK,HRK,0.668805869041863
ISK,PLN,0.594466425638151
ISK,RON,0.664498263424253
ISK,DKK,0.671876477503857
ISK,BGN,0.672149914479104
ISK,CZK,0.559376237953585
ISK,AUD,0.446811189660025
ISK,NOK,0.395975008750573
ISK,NZD,0.402689162114191
ISK,HUF,0.553426501511818
ISK,CHF,0.430839236349621
ISK,GBP,0.391293823140904
ISK,CAD,0.405658218554077
ISK,KRW,0.298426848537062
ISK,ISK,1
ISK,CNY,0.262421595207005
ISK,ZAR,0.208200520227773
ISK,MXN,0.226393803131297
ISK,XPT,0.331957665692739
ISK,THB,0.346638999827883
ISK,MYR,0.360579650194721
ISK,INR,0.153092366947587
ISK,BRL,0.214802403343851
ISK,TWD,0.159434159038963
ISK,COP,0.152253974891783
ISK,JPY,0.183269909953831
ISK,CLP,0.0819566648133981
ISK,PHP,0.27951585586794
ISK,ILS,0.346478453416745
ISK,RUB,0.118523121102586
ISK,IDR,0.150121762009592
ISK,TRY,0.0938230960388708
ISK,PEN,0.014418127717156
ISK,HKD,0.0961592308093022
ISK,SAR,0.0454408361031149
ISK,ARS,-0.0494186533770851
ISK,PKR,-0.083240946648036
CNY,XDR,0.551475099319
CNY,ESP,0.425053128112542
CNY,DEM,0.424964192135594
CNY,FIM,0.42504538523425
CNY,MTL,0.425043795806907
CNY,PTE,0.424819023134207
CNY,NLG,0.424877916182269
CNY,ATS,0.424156549492377
CNY,EUR,0.424808745765056
CNY,SIT,0.424857417717955
CNY,SKK,0.424876276252702
CNY,CYP,0.424897736075174
CNY,BEF,0.424987151150115
CNY,LUF,0.424987151150115
CNY,FRF,0.424855207737725
CNY,IEP,0.424758005373957
CNY,ITL,0.424978828405767
CNY,GRD,0.424426717714845
CNY,EEK,0.424112504757431
CNY,SEK,0.458682006088644
CNY,SGD,0.597333112460477
CNY,HRK,0.381171464574809
CNY,PLN,0.40317083154441
CNY,RON,0.377616739268946
CNY,DKK,0.366794004244338
CNY,BGN,0.368173040683073
CNY,CZK,0.408982276934302
CNY,AUD,0.436411601330983
CNY,NOK,0.462079932340049
CNY,NZD,0.418727521074803
CNY,HUF,0.406373847478155
CNY,CHF,0.373007916078631
CNY,GBP,0.391921298196275
CNY,CAD,0.386278051437868
CNY,KRW,0.502192448634393
CNY,ISK,0.262421595207005
CNY,CNY,1
CNY,ZAR,0.351340675976911
CNY,MXN,0.376457534150998
CNY,XPT,0.362695906107722
CNY,THB,0.343794129436554
CNY,MYR,0.340576233817503
CNY,INR,0.388322201304465
CNY,BRL,0.251986143118514
CNY,TWD,0.43201504468637
CNY,COP,0.341043516618777
CNY,JPY,0.171279262796086
CNY,CLP,0.273037229030187
CNY,PHP,0.261014325231292
CNY,ILS,0.149425104508477
CNY,RUB,0.315402922103813
CNY,IDR,0.228903262219939
CNY,TRY,0.205105505426829
CNY,PEN,0.18735570365652
CNY,HKD,0.0869999467957222
CNY,SAR,0.064267395797909
CNY,ARS,-0.151540135655771
CNY,PKR,-0.127076026279651
ZAR,XDR,0.361773884519038
ZAR,ESP,0.324031231338974
ZAR,DEM,0.324167372671891
ZAR,FIM,0.324015165859553
ZAR,MTL,0.323898974989576
ZAR,PTE,0.324003868774091
ZAR,NLG,0.323860541279825
ZAR,ATS,0.323478137013625
ZAR,EUR,0.323862152314365
ZAR,SIT,0.323936585106251
ZAR,SKK,0.323782282549634
ZAR,CYP,0.323867930341294
ZAR,BEF,0.32379020439958
ZAR,LUF,0.32379020439958
ZAR,FRF,0.323751019237747
ZAR,IEP,0.323672235241604
ZAR,ITL,0.32392691447663
ZAR,GRD,0.323497199995926
ZAR,EEK,0.323377701538682
ZAR,SEK,0.479651947136433
ZAR,SGD,0.555707918679789
ZAR,HRK,0.314048496877933
ZAR,PLN,0.396999042677481
ZAR,RON,0.299968109807609
ZAR,DKK,0.28607751570223
ZAR,BGN,0.284128529092415
ZAR,CZK,0.465110320297469
ZAR,AUD,0.561030538187246
ZAR,NOK,0.574974214678998
ZAR,NZD,0.552417986972579
ZAR,HUF,0.396991219450077
ZAR,CHF,0.178098080555213
ZAR,GBP,0.41618984518323
ZAR,CAD,0.507456590488687
ZAR,KRW,0.543343295215675
ZAR,ISK,0.208200520227773
ZAR,CNY,0.351340675976911
ZAR,ZAR,1
ZAR,MXN,0.720544236977135
ZAR,XPT,0.355522549383017
ZAR,THB,0.317113355692778
ZAR,MYR,0.292906025929855
ZAR,INR,0.449823667778399
ZAR,BRL,0.592934084361198
ZAR,TWD,0.340263335887912
ZAR,COP,0.545565051994162
ZAR,JPY,-0.0129283078651114
ZAR,CLP,0.520763499555335
ZAR,PHP,0.304364338056904
ZAR,ILS,0.249854191337749
ZAR,RUB,0.538982652182008
ZAR,IDR,0.206722023593038
ZAR,TRY,0.302043972846877
ZAR,PEN,0.289775850726984
ZAR,HKD,-0.0383315388340491
ZAR,SAR,-0.00853578324722809
ZAR,ARS,-0.0351094512623342
ZAR,PKR,-0.00671713031419086
MXN,XDR,0.333450347163368
MXN,ESP,0.284158606430964
MXN,DEM,0.283438863962575
MXN,FIM,0.284038604203353
MXN,MTL,0.283767873886045
MXN,PTE,0.283574769718003
MXN,NLG,0.284041378495873
MXN,ATS,0.283496058173952
MXN,EUR,0.283692924235367
MXN,SIT,0.283905478235123
MXN,SKK,0.283869751697208
MXN,CYP,0.283689764733458
MXN,BEF,0.283783037053594
MXN,LUF,0.283783037053594
MXN,FRF,0.283662875364731
MXN,IEP,0.283733286405532
MXN,ITL,0.28358171332059
MXN,GRD,0.2836511941372
MXN,EEK,0.283482574730327
MXN,SEK,0.473085579563952
MXN,SGD,0.567969518278921
MXN,HRK,0.287137261921913
MXN,PLN,0.414350816515989
MXN,RON,0.26420923391689
MXN,DKK,0.245338453880981
MXN,BGN,0.242826871012769
MXN,CZK,0.474005213360268
MXN,AUD,0.552920219977034
MXN,NOK,0.632659989654755
MXN,NZD,0.505982269652308
MXN,HUF,0.418563347909784
MXN,CHF,0.149916397193323
MXN,GBP,0.444707193001893
MXN,CAD,0.61106665536617
MXN,KRW,0.607862508224874
MXN,ISK,0.226393803131297
MXN,CNY,0.376457534150998
MXN,ZAR,0.720544236977135
MXN,MXN,1
MXN,XPT,0.39955342321639
MXN,THB,0.333670338537602
MXN,MYR,0.370544903664848
MXN,INR,0.471101443865816
MXN,BRL,0.608397259973733
MXN,TWD,0.34084061958445
MXN,COP,0.643306070878192
MXN,JPY,-0.060817043344904
MXN,CLP,0.466455103113058
MXN,PHP,0.316434213301858
MXN,ILS,0.288309403838823
MXN,RUB,0.634745591628805
MXN,IDR,0.294301634318064
MXN,TRY,0.303560345713638
MXN,PEN,0.34552171778614
MXN,HKD,-0.0724511118909458
MXN,SAR,-0.00733823345015099
MXN,ARS,-0.0979392646994175
MXN,PKR,-0.110755250396691
XPT,XDR,0.403708634764715
XPT,ESP,0.356342045293757
XPT,DEM,0.355942872268952
XPT,FIM,0.356469157188307
XPT,MTL,0.356216023287017
XPT,PTE,0.356119317771584
XPT,NLG,0.356460348345883
XPT,ATS,0.356374386804529
XPT,EUR,0.356260665217714
XPT,SIT,0.356356995577921
XPT,SKK,0.356204765309721
XPT,CYP,0.356325861947776
XPT,BEF,0.356397147436097
XPT,LUF,0.356397147436097
XPT,FRF,0.356261065565172
XPT,IEP,0.356241451796164
XPT,ITL,0.356654916889018
XPT,GRD,0.356101605615085
XPT,EEK,0.355920799975002
XPT,SEK,0.397317185150341
XPT,SGD,0.471876369376498
XPT,HRK,0.355307080502267
XPT,PLN,0.43157658347296
XPT,RON,0.337289461375875
XPT,DKK,0.32993543076584
XPT,BGN,0.328152043330284
XPT,CZK,0.465225624225921
XPT,AUD,0.5048450091256
XPT,NOK,0.492876672402203
XPT,NZD,0.403668710305515
XPT,HUF,0.423766578083853
XPT,CHF,0.311332378140017
XPT,GBP,0.428855176471029
XPT,CAD,0.426019636407685
XPT,KRW,0.453668524881296
XPT,ISK,0.331957665692739
XPT,CNY,0.362695906107722
XPT,ZAR,0.355522549383017
XPT,MXN,0.39955342321639
XPT,XPT,1
XPT,THB,0.300592703403201
XPT,MYR,0.232202220065673
XPT,INR,0.297932619859377
XPT,BRL,0.300943910285417
XPT,TWD,0.20933899084624
XPT,COP,0.366742100083928
XPT,JPY,0.0703482480567242
XPT,CLP,0.307864536108719
XPT,PHP,0.179620778085534
XPT,ILS,0.211348632385133
XPT,RUB,0.351083896851064
XPT,IDR,0.19825935745117
XPT,TRY,0.213256392951606
XPT,PEN,0.172469851053907
XPT,HKD,-0.132245722403393
XPT,SAR,0.0444279416966641
XPT,ARS,-0.0455972997571902
XPT,PKR,-0.0833525325622853
THB,XDR,0.34454538501214
THB,ESP,0.291562153716903
THB,DEM,0.29148476515968
THB,FIM,0.291165173497932
THB,MTL,0.290919339807409
THB,PTE,0.291382083228824
THB,NLG,0.29127299039775
THB,ATS,0.290594122821734
THB,EUR,0.29115595455839
THB,SIT,0.291148158240034
THB,SKK,0.291141220302565
THB,CYP,0.291065083450995
THB,BEF,0.290896003876656
THB,LUF,0.290896003876656
THB,FRF,0.291091288084174
THB,IEP,0.291103134151955
THB,ITL,0.290750001890182
THB,GRD,0.290965857436872
THB,EEK,0.290884873656017
THB,SEK,0.337310650210434
THB,SGD,0.505072614222368
THB,HRK,0.504977843866523
THB,PLN,0.480200811555996
THB,RON,0.509979847336505
THB,DKK,0.502572519421632
THB,BGN,0.501835170454251
THB,CZK,0.485166246405653
THB,AUD,0.485133692376554
THB,NOK,0.351377195876493
THB,NZD,0.423866337195591
THB,HUF,0.418877392070376
THB,CHF,0.220774700764982
THB,GBP,0.362787002211144
THB,CAD,0.438537794166283
THB,KRW,0.509614052433127
THB,ISK,0.346638999827883
THB,CNY,0.343794129436554
THB,ZAR,0.317113355692778
THB,MXN,0.333670338537602
THB,XPT,0.300592703403201
THB,THB,1
THB,MYR,0.649593117965189
THB,INR,0.298715193593421
THB,BRL,0.252051633748927
THB,TWD,0.315364882785687
THB,COP,0.187027110638888
THB,JPY,0.0832926149705126
THB,CLP,0.187520164851343
THB,PHP,0.6525756321331
THB,ILS,0.425226086005693
THB,RUB,0.25778844635868
THB,IDR,0.168229428554356
THB,TRY,0.217908676259271
THB,PEN,0.135083239405293
THB,HKD,-0.0160987422108078
THB,SAR,-0.0363898242646839
THB,ARS,-0.123597984090251
THB,PKR,-0.114374557957653
MYR,XDR,0.351940008348949
MYR,ESP,0.288268352882234
MYR,DEM,0.288199910325919
MYR,FIM,0.288262384074475
MYR,MTL,0.288224004679422
MYR,PTE,0.288334919090172
MYR,NLG,0.28852864548024
MYR,ATS,0.287673685140415
MYR,EUR,0.28820588973056
MYR,SIT,0.288243153313073
MYR,SKK,0.288174291012572
MYR,CYP,0.288060766348071
MYR,BEF,0.288055441976504
MYR,LUF,0.288055441976504
MYR,FRF,0.288181319300845
MYR,IEP,0.288235036105874
MYR,ITL,0.288014044644503
MYR,GRD,0.287864055360255
MYR,EEK,0.287949490541056
MYR,SEK,0.356542705574729
MYR,SGD,0.507952415030792
MYR,HRK,0.474379841778153
MYR,PLN,0.46021047870955
MYR,RON,0.474429363662856
MYR,DKK,0.461038137368955
MYR,BGN,0.462485829172679
MYR,CZK,0.473833860055886
MYR,AUD,0.472783589215508
MYR,NOK,0.368444088621181
MYR,NZD,0.396715290852024
MYR,HUF,0.377359996703642
MYR,CHF,0.214567646017309
MYR,GBP,0.400888409262902
MYR,CAD,0.517875044473755
MYR,KRW,0.471611887082296
MYR,ISK,0.360579650194721
MYR,CNY,0.340576233817503
MYR,ZAR,0.292906025929855
MYR,MXN,0.370544903664848
MYR,XPT,0.232202220065673
MYR,THB,0.649593117965189
MYR,MYR,1
MYR,INR,0.262966686490944
MYR,BRL,0.225967272700066
MYR,TWD,0.265946713835389
MYR,COP,0.238353137502068
MYR,JPY,0.105244529165113
MYR,CLP,0.195527575585691
MYR,PHP,0.628815991613077
MYR,ILS,0.466153571592548
MYR,RUB,0.274280180518353
MYR,IDR,0.302460113477763
MYR,TRY,0.168607285656171
MYR,PEN,0.204713304025811
MYR,HKD,0.000455977363357037
MYR,SAR,0.00845861485715903
MYR,ARS,-0.181003526865739
MYR,PKR,-0.169184768060521
INR,XDR,0.34090619810193
INR,ESP,0.297152102567526
INR,DEM,0.296755860692469
INR,FIM,0.296710042583828
INR,MTL,0.296828613534766
INR,PTE,0.296790345385134
INR,NLG,0.296619896840879
INR,ATS,0.296741488691822
INR,EUR,0.296699486477702
INR,SIT,0.296938571904574
INR,SKK,0.296833400708189
INR,CYP,0.296650517573221
INR,BEF,0.296692671126238
INR,LUF,0.296692671126238
INR,FRF,0.296649512412335
INR,IEP,0.296722585374491
INR,ITL,0.296498761924452
INR,GRD,0.296543831339139
INR,EEK,0.296584120110682
INR,SEK,0.396403829701515
INR,SGD,0.522984952260566
INR,HRK,0.244827745224169
INR,PLN,0.317655025576079
INR,RON,0.253230180894126
INR,DKK,0.234695039764784
INR,BGN,0.234823287144688
INR,CZK,0.334673942411354
INR,AUD,0.467289101762997
INR,NOK,0.443991290767289
INR,NZD,0.474723280782572
INR,HUF,0.289600303648783
INR,CHF,0.200123628855375
INR,GBP,0.366323836617397
INR,CAD,0.481514301611373
INR,KRW,0.464840287427412
INR,ISK,0.153092366947587
INR,CNY,0.388322201304465
INR,ZAR,0.449823667778399
INR,MXN,0.471101443865816
INR,XPT,0.297932619859377
INR,THB,0.298715193593421
INR,MYR,0.262966686490944
INR,INR,1
INR,BRL,0.322554269088041
INR,TWD,0.234227825092588
INR,COP,0.358647813091581
INR,JPY,0.00696352269228437
INR,CLP,0.283859344348601
INR,PHP,0.298708631715424
INR,ILS,0.182736403844113
INR,RUB,0.399168867747319
INR,IDR,0.263500592711186
INR,TRY,0.18500023258321
INR,PEN,0.208347678880303
INR,HKD,-0.0301382214508835
INR,SAR,-0.0396338979236545
INR,ARS,-0.12070471797392
INR,PKR,-0.160494072141737
BRL,XDR,0.265856846251061
BRL,ESP,0.259641609408342
BRL,DEM,0.259260223562787
BRL,FIM,0.259596010607549
BRL,MTL,0.259531638213425
BRL,PTE,0.259297954034164
BRL,NLG,0.259370873277632
BRL,ATS,0.259545178872049
BRL,EUR,0.259311197445266
BRL,SIT,0.259321213017954
BRL,SKK,0.259481761313208
BRL,CYP,0.259293228064137
BRL,BEF,0.259321619514023
BRL,LUF,0.259321619514023
BRL,FRF,0.259189580967003
BRL,IEP,0.259273024839567
BRL,ITL,0.25909185697491
BRL,GRD,0.259203365336814
BRL,EEK,0.25907564782222
BRL,SEK,0.358086074984512
BRL,SGD,0.396334316225422
BRL,HRK,0.228541112565213
BRL,PLN,0.303176986368926
BRL,RON,0.212835682599794
BRL,DKK,0.205056532230983
BRL,BGN,0.204316325555962
BRL,CZK,0.364382368340967
BRL,AUD,0.409369193011385
BRL,NOK,0.438263458615602
BRL,NZD,0.41478099795337
BRL,HUF,0.311407116320065
BRL,CHF,0.116744483096358
BRL,GBP,0.314261955247208
BRL,CAD,0.444126912456432
BRL,KRW,0.435544876241423
BRL,ISK,0.214802403343851
BRL,CNY,0.251986143118514
BRL,ZAR,0.592934084361198
BRL,MXN,0.608397259973733
BRL,XPT,0.300943910285417
BRL,THB,0.252051633748927
BRL,MYR,0.225967272700066
BRL,INR,0.322554269088041
BRL,BRL,1
BRL,TWD,0.230251339201659
BRL,COP,0.558639561430964
BRL,JPY,-0.0859333233020127
BRL,CLP,0.476733943869248
BRL,PHP,0.231613881469317
BRL,ILS,0.249059931122494
BRL,RUB,0.462537913847273
BRL,IDR,0.222414751175103
BRL,TRY,0.253561671917189
BRL,PEN,0.286244712960885
BRL,HKD,-0.120183314069089
BRL,SAR,0.0660259417200009
BRL,ARS,0.0204431999612838
BRL,PKR,0.0403614345323281
TWD,XDR,0.334156321898328
TWD,ESP,0.305630901468708
TWD,DEM,0.305910873787254
TWD,FIM,0.305922650740234
TWD,MTL,0.305936353967728
TWD,PTE,0.306055677075979
TWD,NLG,0.305860988007438
TWD,ATS,0.306102110509286
TWD,EUR,0.305735734309676
TWD,SIT,0.305678312639606
TWD,SKK,0.305964821524981
TWD,CYP,0.305828549148817
TWD,BEF,0.305722302650137
TWD,LUF,0.305722302650137
TWD,FRF,0.305886364969319
TWD,IEP,0.305719367281049
TWD,ITL,0.305852583414871
TWD,GRD,0.305688917888196
TWD,EEK,0.305466008381052
TWD,SEK,0.370978255115477
TWD,SGD,0.4826139916014
TWD,HRK,0.285191138020582
TWD,PLN,0.311876366009173
TWD,RON,0.28928876187741
TWD,DKK,0.274122420263814
TWD,BGN,0.273100393346503
TWD,CZK,0.293267337666488
TWD,AUD,0.395331562391215
TWD,NOK,0.318545429213846
TWD,NZD,0.355935576185377
TWD,HUF,0.320066682949402
TWD,CHF,0.233021728048629
TWD,GBP,0.241067101984947
TWD,CAD,0.304856837878866
TWD,KRW,0.614311620924442
TWD,ISK,0.159434159038963
TWD,CNY,0.43201504468637
TWD,ZAR,0.340263335887912
TWD,MXN,0.34084061958445
TWD,XPT,0.20933899084624
TWD,THB,0.315364882785687
TWD,MYR,0.265946713835389
TWD,INR,0.234227825092588
TWD,BRL,0.230251339201659
TWD,TWD,1
TWD,COP,0.275023351779095
TWD,JPY,0.0614024123776773
TWD,CLP,0.322584162988978
TWD,PHP,0.227114921452273
TWD,ILS,0.143448839138033
TWD,RUB,0.263483721212344
TWD,IDR,0.173582586282323
TWD,TRY,0.142662502813873
TWD,PEN,0.164594532790905
TWD,HKD,0.0750109461942924
TWD,SAR,0.0599067924936623
TWD,ARS,-0.0353598528939723
TWD,PKR,-0.0871563412659161
COP,XDR,0.220839020976296
COP,ESP,0.21222401015299
COP,DEM,0.21203868305806
COP,FIM,0.212377707085364
COP,MTL,0.212363127967826
COP,PTE,0.211645382823521
COP,NLG,0.212336110253295
COP,ATS,0.212122521481361
COP,EUR,0.212168926193717
COP,SIT,0.212633272736285
COP,SKK,0.211942328902811
COP,CYP,0.212338185644326
COP,BEF,0.212355525853776
COP,LUF,0.212355525853776
COP,FRF,0.212136419503185
COP,IEP,0.21210277817896
COP,ITL,0.212182776572849
COP,GRD,0.211840919469893
COP,EEK,0.212182972780839
COP,SEK,0.377054295812998
COP,SGD,0.428238673019425
COP,HRK,0.178138657140792
COP,PLN,0.253886913002296
COP,RON,0.146836870120113
COP,DKK,0.125740172425284
COP,BGN,0.124294859869221
COP,CZK,0.317518092817875
COP,AUD,0.415587472016177
COP,NOK,0.537425952824705
COP,NZD,0.406971207267905
COP,HUF,0.283684770234786
COP,CHF,0.0804757937603326
COP,GBP,0.307966357835899
COP,CAD,0.468687634498835
COP,KRW,0.464927439611798
COP,ISK,0.152253974891783
